,Unnamed: 0,Country Name,Region,Happiness Score,Year,Income Group,Lending Category,Other Groups,EG.ELC.ACCS.ZS,SE.PRM.TENR,NY.ADJ.NNTY.KD.ZG,NY.ADJ.NNTY.PC.KD.ZG,NY.ADJ.AEDU.GN.ZS,NY.ADJ.ICTR.GN.ZS,SP.POP.DPND,SP.DYN.CBRT.IN,SP.DYN.CDRT.IN,SE.XPD.PRIM.ZS,SE.XPD.SECO.ZS,GC.XPN.TOTL.GD.ZS,SH.XPD.EHEX.CH.ZS,NY.GDP.MKTP.CD,NY.GDP.MKTP.KD.ZG,NY.GDS.TOTL.ZS,SE.ADT.1524.LT.ZS,NV.IND.MANF.KD.ZG,SH.DYN.NMRT,SH.DYN.MORT,SP.POP.TOTL,SE.SEC.ENRL.TC.ZS,SE.PRM.ENRL.TC.ZS,EG.FEC.RNEW.ZS,AG.SRF.TOTL.K2,GC.TAX.TOTL.GD.ZS,NE.TRD.GNFS.ZS,SL.UEM.TOTL.NE.ZS,FP.WPI.TOTL
339,339,Saudi Arabia,Sub-Saharan Africa,6.4110000000000005,2015,Low income,IDA,HIPC,100.0,,-9.755956602000001,-11.98773134,7.1861867,25.13306603,40.94795722,19.921,3.54,,,,,654270000000.0,4.10640887,29.69482886,,6.591236165,4.5,8.4,31557144,,10.90061,0.005976542,2149690.0,,72.074996,5.590000152999999,107.5819672
340,340,Saudi Arabia,Sub-Saharan Africa,6.379,2016,Low income,IDA,HIPC,100.0,,-3.63461745,-5.779968255,7.1861867,26.76241579,40.24950976,19.562,3.557,,,,,644936000000.0,1.6706423469999998,31.35898046,,3.198413177,4.1,7.9,32275687,,11.68136,,2149690.0,,61.86201685,5.650000095,110.9289617
341,341,Saudi Arabia,Sub-Saharan Africa,6.343999863,2017,Low income,IDA,HIPC,100.0,,,,,,39.78223428,,,,,,,686738000000.0,-0.8566102390000001,34.20132033,,1.297132671,3.9,7.4,32938213,,,,2149690.0,,63.4036289,5.889999866,
342,342,Senegal,Middle East & North Africa,3.904,2015,High income: nonOECD,,,60.5,74.18997,6.388261449,3.327507518,6.646689583,,85.37423095,36.208,6.0710000000000015,34.16164000000001,29.34685,18.61407185,11.7115073,17767620059.0,6.367043651,13.07736008,,6.107779458,21.8,49.8,14976994,20.37208,32.09004,42.71175163,196710.0,15.83546502,58.11033767,6.757400036,
343,343,Senegal,Middle East & North Africa,4.2189999999999985,2016,High income: nonOECD,,,64.5,72.33999,8.218375064,5.166529218,6.646689583,,85.16506199,35.59900000000001,5.899,31.31751,16.65363,19.29179079,,18973894459.0,6.228449896,14.141627800000002,,6.231412474,21.1,47.5,15411614,19.65404,31.74299,,196710.0,15.89619662,54.25638405,,
344,344,Senegal,Middle East & North Africa,4.534999847,2017,High income: nonOECD,,,62.5,75.1737,,,,,84.80830934,,,,,18.05351,,21070225735.0,7.153786942000001,14.8746099,69.47841,3.361480546,20.5,45.4,15850567,18.88356,32.81273,,196710.0,15.04296373,57.13584648,,
345,345,Serbia,Sub-Saharan Africa,5.122999999999998,2015,Lower middle income,IDA,HIPC,99.98274231,99.20623,1.623638321,2.12769014,4.273351472,14.89017123,49.19318076,9.3,14.6,45.33953,22.88597,,0.40654292,37160332465.0,0.7577151529999999,9.099342896,,1.868644231,4.0,6.3,7095383,8.45036,15.24293,21.17388528,88360.0,,103.1000395,17.92090034,
346,346,Serbia,Sub-Saharan Africa,5.1770000000000005,2016,Lower middle income,IDA,HIPC,100.0,99.16856,3.256629606,3.79879727,4.273351472,16.0333027,50.14269074,9.2,14.3,,,,,38299854688.0,2.7973237189999995,11.62682405,99.71982,2.16139663,3.8,6.0,7058322,8.22827,14.5183,,88360.0,,107.4984923,15.25739956,
347,347,Serbia,Sub-Saharan Africa,5.3949999810000016,2017,Lower middle income,IDA,HIPC,99.991371155,98.56031,,,,,51.10318111,,,,,,,41431648801.0,1.867428896,12.18844191,,,3.7,5.7,7022268,8.08165,14.283920000000002,,88360.0,,113.7094059,13.47700024,
348,348,Sierra Leone,Europe & Central Asia,4.507,2015,Upper middle income,IBRD,,16.46837616,94.97491,-4.914803322,-6.988920021,2.712253093,-0.685813627,82.59896189,35.611,13.028,,,,52.62790464,4218723875.0,-20.59877072,-13.33443674,,0.301275232,35.4,122.2,7237025,20.54128,33.75042,77.66055863,72300.0,,66.80261180000001,,
349,349,Sierra Leone,Europe & Central Asia,4.635,2016,Upper middle income,IBRD,,20.3,99.17737,-5.163268738999999,-7.20414226,2.712253093,-8.834252705,81.62108617,35.006,12.751,35.65482,11.98943,,,3556036535.0,6.055474029,-14.54346391,,4.580478679,34.4,115.9,7396190,22.04465,37.33182,,72300.0,,79.41600257,,
350,350,Sierra Leone,Europe & Central Asia,4.709000111,2017,Upper middle income,IBRD,,18.38418808,,,,,,80.59912683,,,20.38712,20.22571,,,3775047334.0,4.211182649,-3.489500867,,5.011619412,33.5,110.5,7557212,,39.43821,,72300.0,,74.08529383,,
351,351,Singapore,Sub-Saharan Africa,6.797999999999999,2015,Low income,IDA,HIPC,100.0,,0.16832583,-1.013026584,2.76,46.96951343,37.34198856,9.7,4.8,,,16.13010245,0.0,304098000000.0,2.241057968,52.93256977,99.7849,-5.127674408,1.0,2.7,5535002,,,0.708635297,719.0000153,13.30856576,329.0478997,3.789999962,86.81753514
352,352,Singapore,Sub-Saharan Africa,6.739,2016,Low income,IDA,HIPC,100.0,99.94123,2.9831205730000003,1.655610808,2.76,45.8347389,37.98443146,9.4,4.8,,,14.87628325,,309764000000.0,2.397021458,53.31096409,99.92658,3.700524751,1.0,2.8,5607283,11.67941,15.0593,,719.0000153,13.70826215,310.2561161000001,4.079999924,80.8263627
353,353,Singapore,Sub-Saharan Africa,6.5720000270000005,2017,Low income,IDA,HIPC,100.0,,,,,,38.70257646,,,,,15.16018364,,323907000000.0,3.618542336,53.50235365,,10.07136391,1.1,2.8,5612253,,,,719.0000153,14.82610841,322.4281244,,
354,354,Slovenia,East Asia & Pacific,5.848,2015,High income: nonOECD,,,100.0,98.03055,0.601226328,0.525612004,4.893463571,24.72725826,48.68630579,10.0,9.6,28.33658,34.38879,42.09734578,,43072415017.0,2.258902398,27.95838408,,1.879457251,1.3,2.4,2063531,10.20569,16.90462,20.87739614,20675.0,18.49885581,145.396637,8.962300301,
355,355,Slovenia,East Asia & Pacific,5.768,2016,High income: nonOECD,,,100.0,97.76499,4.2252123710000005,4.14895034,4.893463571,24.99543255,49.99778458,9.9,9.5,,,40.28381442,,44708598649.0,3.14835549,27.85647773,,4.885099442,1.2,2.3,2065042,9.69943,13.801570000000002,,20675.0,18.55501345,146.1522195,8.000100136,
356,356,Slovenia,East Asia & Pacific,5.757999897,2017,High income: nonOECD,,,100.0,,,,,,51.57063705,,,,,,,48769655479.0,5.000808222,28.9439839,,8.092704267,1.2,2.1,2066748,,,,20675.0,,154.76399990000004,6.564400196,
357,357,Somalia,Europe & Central Asia,5.2955000115,2015,High income: OECD,,Euro area,28.29240417,,,,0.991144636,,97.44786661,43.661,11.629,,,,,6659000748.0,,-36.55203485,,,40.0,135.6,13908129,,,94.28596661,637660.0,,76.22766202,,
358,358,Somalia,Europe & Central Asia,5.44,2016,High income: OECD,,Euro area,29.89031792,,,,0.991144636,,97.04924251,43.362,11.367,,,,,6761998534.0,,-37.34102318,,,39.1,131.5,14317996,,,,637660.0,,76.95947935,,
359,359,Somalia,Europe & Central Asia,5.151000023,2017,High income: OECD,,Euro area,29.091361045,,,,,,96.70928594,,,,,,,7052000000.0,,-35.49597298,,,38.5,127.2,14742523,,,,637660.0,,80.77885942,,
360,360,South Africa,Sub-Saharan Africa,4.642,2015,Low income,IDA,HIPC,85.5,91.55319,3.646142836,2.237130143,5.97,16.72223,52.50066871,21.297,10.102,,30.66833,35.92289652,2.43148031,317537000000.0,1.279549282,19.87489759,98.95578,-0.352785789,11.2,40.3,55291225,27.78203,30.3322,17.15014125,1219090.0,27.33622144,61.60014841,25.15600014,
361,361,South Africa,Sub-Saharan Africa,4.459,2016,Low income,IDA,HIPC,84.2,,-0.499571242,-1.7860548269999998,5.97,16.58264554,52.40857800000001,20.981,9.793,,,34.45140616,,295747000000.0,0.565344944,19.7528527,,0.909329422,11.0,38.5,56015473,26.84814,,,1219090.0,27.09698111,60.79052501,26.55069923,
362,362,South Africa,Sub-Saharan Africa,4.828999996,2017,Low income,IDA,HIPC,84.85,,,,,,52.27519871,,,38.88623,29.41027,,,348872000000.0,1.31674486,19.63908398,,-0.15048819,10.7,37.1,56717156,,,,1219090.0,,58.17962819,27.32659912,
363,363,South Sudan,Sub-Saharan Africa,3.71150004,2015,Upper middle income,IBRD,,7.935427666,32.15954,,,1.7469392119999998,-47.30487023,83.66892486,36.315,11.244000000000002,53.77061,17.9931,,14.12812628,10906867790.0,-0.174927114,6.672496132000001,,,39.7,96.4,11882136,27.47489,46.75029,39.07438432,,,49.92264747,,
364,364,South Sudan,Sub-Saharan Africa,3.832,2016,Upper middle income,IBRD,,8.947628021,,,,1.7469392119999998,,82.95606444,35.936,10.982,36.35943,12.22592,,,2904114903.0,-13.83372274,10.45629099,,,39.6,96.4,12230730,,,,,,116.69814540000002,,
365,365,South Sudan,Sub-Saharan Africa,3.59100008,2017,Upper middle income,IBRD,,8.4415278435,,,,,,82.19839475,,,48.57579000000001,18.49517,,,,,,,,39.6,96.4,12575714,,,,,,,,
366,366,Spain,Sub-Saharan Africa,6.329,2015,Low income,IDA,,100.0,98.93297,4.3352854889999985,4.416269462,4.058621103,21.48925139,51.02418145,9.0,9.1,26.642190000000006,36.80384,20.56022326,0.0,1197790000000.0,3.4322533280000003,22.66115308,99.65568,7.786564081,1.9,3.2,46444832,11.98294,13.186229999999998,16.25409774,505923.9844,14.43058228,63.61039557,22.05730057,
367,367,Spain,Sub-Saharan Africa,6.3610000000000015,2016,Low income,IDA,,100.0,98.53001,3.1977231560000003,3.110629935,4.058621103,22.41537823,51.3887384,8.7,8.8,,,19.70287576,,1237260000000.0,3.27446274,23.50503611,99.62216,3.516192994,1.8,3.1,46484062,11.60931,12.99102,,505935.0,13.84773835,62.87600959,19.63470078,
368,368,Spain,Sub-Saharan Africa,6.402999877999999,2017,Low income,IDA,,100.0,,,,,,51.80006602,,,,,,,1311320000000.0,3.051719616,23.81181133,,3.783396473,1.7,3.1,46572028,,,,505935.0,,65.51885341,17.22360039,
369,369,Sri Lanka,Europe & Central Asia,4.271,2015,High income: OECD,,Euro area,93.88990021,99.08121,6.669496959,5.6773882160000015,1.805569848,26.70835152,51.2265464,15.6,6.814,28.30497,47.111,18.04987429,1.13055283,80604080689.0,5.007683304,23.64879848,,5.005514566,6.3,9.5,20966000,,23.15243,52.87589204,65610.0,12.37995191,49.55879659,4.670000076,
370,370,Sri Lanka,Europe & Central Asia,4.415,2016,High income: OECD,,Euro area,95.58823395,99.0801,6.019886594,4.834831973,1.805569848,29.7818686,51.47474816,15.292,6.899,34.89671,50.4102,16.85275818,,81787420023.0,4.4688296880000005,27.63643327,98.68899,3.154239932,6.1,9.1,21203000,17.42213,23.16642,,65610.0,12.29293181,50.00848667,4.369999886,
371,371,Sri Lanka,Europe & Central Asia,4.440000057,2017,High income: OECD,,Euro area,94.73906708,99.29702,,,,,51.70174209,,,33.3783,51.1788,16.56269945,,87357205923.0,3.308799633,29.4639534,98.85646,3.93435655,5.8,8.8,21444000,,22.93257,,65610.0,12.54142565,50.96906456,4.179999828,
372,372,Sudan,South Asia,4.55,2015,Lower middle income,Blend,,38.00915527,57.32383000000001,1.575135908,4.04785071,2.18,6.3037396710000015,81.63095352,33.315,7.522,,,,1.9375,97156119150.0,4.906045175,20.70965028,,,30.6,67.1,38647803,,,61.59674748,,,19.10080411,,
373,373,Sudan,South Asia,4.1389999999999985,2016,Lower middle income,Blend,,38.52844238,59.56956,-2.456951792,-0.974762123,2.18,9.370710341,80.71972964,32.926,7.435,,,,,95584380032.0,4.700000042,20.00003369,,,30.1,65.2,39578828,,,,,,22.35592903,,
374,374,Sudan,South Asia,4.138999939,2017,Lower middle income,Blend,,38.268798825000005,,,,,,79.76079277,,,,,,,117488000000.0,4.283071004,20.86598615,,,29.5,63.2,40533330,,,,,,21.50714664,,
375,375,Suriname,Sub-Saharan Africa,6.269,2015,Lower middle income,IDA,HIPC,87.74467468,93.35814,,,3.4447781,51.17052439,50.65085019,18.448,7.254,,,,8.46272732,4767414748.0,-3.411097757,,,1.055099648,11.0,20.9,553208,11.97658,13.33105,24.91311036,163820.0,,,7.21999979,
376,376,Suriname,Sub-Saharan Africa,6.269,2016,Lower middle income,IDA,HIPC,87.17631531,94.71427,,,3.4447781,65.06948004,50.36286815,18.216,7.313,,,,,3152173913.0,-5.561193424,,,7.250580046,10.6,20.2,558368,,13.35066,,163820.0,,,,
377,377,Suriname,Sub-Saharan Africa,6.269,2017,Lower middle income,IDA,HIPC,87.460494995,97.69882,,,,,50.07764906,,,,,,,2995827901.0,1.687083602,,,2.974580855,10.2,19.6,563402,,14.56772,,163820.0,,,,
378,378,Sweden,Latin America & Caribbean,7.364,2015,Upper middle income,IBRD,,100.0,99.63126,4.628426322,3.52785739,7.124671844,28.55522951,58.46559572,11.7,9.3,23.34384,27.108970000000006,31.90003953,,497918000000.0,4.521969347,29.14690013,,-5.468428017000001,1.6,2.9,9799186,12.87345,12.09754,53.2477698,447430.0,26.98580429,86.24080326,7.431600093999998,
379,379,Sweden,Latin America & Caribbean,7.291,2016,Upper middle income,IBRD,,100.0,99.60713,3.5561212230000003,2.263126166,7.124671844,29.3735745,59.32048141,11.8,9.2,,,31.35471243,,514460000000.0,3.234941922,29.58825391,,2.78702004,1.7,2.9,9923085,12.90017,12.3537,,447430.0,27.65461421,83.70762182,6.989999771,
380,380,Sweden,Latin America & Caribbean,7.28399992,2017,Upper middle income,IBRD,,100.0,,,,,,60.05133919,,,,,,,538040000000.0,2.28811587,29.88794976,,3.530932869,1.7,2.8,10067744,,,,447430.0,,86.44207049,6.7182998660000015,
381,381,Switzerland,Europe & Central Asia,7.5870000000000015,2015,High income: OECD,,,100.0,99.62648,4.495437538,3.3126718530000003,4.568844988,34.32667205,48.76823905,10.5,8.2,28.52372,35.57103,17.16112265,0.0,679289000000.0,1.226384359,34.6341386,,0.402126604,3.0,4.3,8282396,,,25.29198368,41290.40039,9.849472442,112.7681595,4.800700188,
382,382,Switzerland,Europe & Central Asia,7.508999999999999,2016,High income: OECD,,,100.0,99.75995,-2.49150644,-3.550536593,4.568844988,33.45288021,49.38213988,10.5,7.8,,,17.44678149,,668745000000.0,1.3758844959999998,34.33214587,,1.758194202,3.0,4.3,8373338,9.7742,10.13562,,41290.40039,9.768210942,120.4002141,4.917900085,
383,383,Switzerland,Europe & Central Asia,7.493999958,2017,High income: OECD,,,100.0,,,,,,49.94894555,,,,,17.41078405,,678887000000.0,1.086792219,34.33987046,,4.559935478,3.0,4.2,8466017,,,,41290.40039,10.49462556,118.9042078,4.7967000010000005,
384,384,Tajikistan,Europe & Central Asia,4.7860000000000005,2015,High income: OECD,,,99.9973526,95.10652,,,3.768334536,,62.45128068,29.337,5.194,,,,8.4360839,7854602392.0,6.008287293,-10.91518673,,,15.7,35.8,8548651,,22.28986,44.65920392,141380.0,,52.73019106,,
385,385,Tajikistan,Europe & Central Asia,4.996,2016,High income: OECD,,,100.0,95.47253,,,3.768334536,,62.73845929,28.842,5.158,,,,,6952678127.0,6.8729641689999985,-4.783669334,,,15.0,34.6,8734951,,22.19159,,141380.0,,54.97337511,,
386,386,Tajikistan,Europe & Central Asia,5.040999889,2017,High income: OECD,,,99.9986763,98.53461,,,,,63.17928929999999,,,,,,,7146449583.0,7.617493124,-0.379705401,,,14.5,33.6,8921343,,22.30051,,141380.0,,56.73322422,,
387,387,Tanzania,Europe & Central Asia,3.781,2015,Lower middle income,IDA,,18.5,,4.17451508,1.926963458,3.73,23.82996771,93.43485943,38.64,7.015,,,,36.63676528,45628320355.0,6.9593718660000015,25.8149392,85.75514,6.53878822,22.0,58.3,53879957,,,85.71304194,947300.0,,46.39535294,,
388,388,Tanzania,Europe & Central Asia,3.666,2016,Lower middle income,IDA,,32.8,80.80852,6.182328066,6.495976871,3.73,21.06295735,93.02377464,38.186,6.737,,,,,47388394818.0,6.968071869,24.382840100000006,,7.777212557999999,21.6,56.1,55572201,,41.76673,,947300.0,,42.33104101,,
389,389,Tanzania,Europe & Central Asia,3.348999977,2017,Lower middle income,IDA,,25.65,79.79935,,,,,92.3738125,,,,,,,52090321003.0,7.104161265,23.69779139,,7.089331792,21.1,54.0,57310019,17.11346,47.15284000000001,,947300.0,,32.62094713,,
390,390,Thailand,Sub-Saharan Africa,6.455,2015,Low income,IDA,HIPC,99.6,,6.560301158,6.186523103,4.191674525,31.98664696,39.97099567,10.582,7.75,,,18.57820631,0.32665459,401399000000.0,3.020173993,31.87472735,98.14663,1.662344433,5.8,10.4,68657600,28.15431,16.882460000000002,22.86307013,513120.0,16.12420107,125.89192690000002,0.596700013,
391,391,Thailand,Sub-Saharan Africa,6.474,2016,Low income,IDA,HIPC,100.0,,0.868816363,0.567200888,4.191674525,35.15299075,40.06672498,10.333,7.872000000000001,,,19.00367298,,411755000000.0,3.282683075,33.10650756,,2.296882025,5.5,10.0,68863514,26.63435,16.65791,,513120.0,15.4228764,122.1681532,0.688000023,
392,392,Thailand,Sub-Saharan Africa,6.423999786,2017,Low income,IDA,HIPC,99.8,,,,,,40.23655371,,,,,18.39809011,,455303000000.0,3.912880243,34.83477063,,2.610659056,5.3,9.5,69037513,24.16351,16.22081,,513120.0,14.81390013,122.8028467,,
393,393,Togo,East Asia & Pacific,2.839,2015,Upper middle income,IBRD,,45.02854538,96.57075,10.21880395,7.426673267000001,5.602628102000001,-6.737532838,81.22372406,34.532,8.827,64.47254000000001,16.26494,17.79332146,15.18121507,4179185205.0,5.742868453,5.526129582,84.29011,8.381544621,26.4,77.7,7416802,,41.70862,71.26466714,56790.0,18.95427306,107.4158555,2.203900099,
394,394,Togo,East Asia & Pacific,3.303,2016,Upper middle income,IBRD,,46.92837524,91.07442,2.856509636,0.293039282,5.602628102000001,,80.64006992,34.028,8.686,64.06315,16.017889999999998,18.52415972,,4457732625.0,5.099992053,4.145608503,,2.102553709,25.9,75.3,7606374,,41.39676,,56790.0,18.87373058,103.9866963,,
395,395,Togo,East Asia & Pacific,3.4949998860000004,2017,Upper middle income,IBRD,,45.97846031,91.64536,,,,,79.92109742,,,,,15.41712948,,4757776485.0,4.400010463,6.312723385,,1.323833876,25.4,72.9,7797694,,40.12613,,56790.0,17.48824581,101.135071,,
396,396,Trinidad and Tobago,Sub-Saharan Africa,6.167999999999998,2015,Low income,IDA,HIPC,100.0,,,,2.87,15.288076,43.24945732,13.956,9.491,,,36.90087358,0.17663409,24401734195.0,1.5171629619999998,,,-1.869941656,17.7,27.7,1360092,,,0.284205764,5130.0,27.17958933,,2.210799932,
397,397,Trinidad and Tobago,Sub-Saharan Africa,6.167999999999998,2016,Low income,IDA,HIPC,100.0,,,,2.87,,43.77131614,13.608,9.612,,,,,22295585700.0,-5.957061347000001,,,-5.542461599,17.1,26.9,1364962,,,,5130.0,,,2.972199917,
398,398,Trinidad and Tobago,Sub-Saharan Africa,6.168000221000002,2017,Low income,IDA,HIPC,100.0,,,,,,44.24854843,,,,,,,22079017627.0,-2.336014124,,,-3.2372672510000005,16.6,26.1,1369125,,,,5130.0,,,,
399,399,Tunisia,Latin America & Caribbean,4.739,2015,High income: nonOECD,IBRD,,100.0,,,,5.9,11.21613514,45.56413091,18.647,6.357,,71.58674,,0.42476387,43152528548.0,1.153615837,9.089287402,,-0.018847477,8.0,14.0,11273661,,15.79669,12.56235035,163610.0,,91.05897363,15.21819973,
400,400,Tunisia,Latin America & Caribbean,5.045,2016,High income: nonOECD,IBRD,,100.0,,,,5.9,9.405493723,46.38052718,18.295,6.341,,,,,41808379888.0,1.108392968,7.704856332,,0.292190961,7.7,13.5,11403248,,16.183670000000006,,163610.0,,90.69833995,15.51420021,
401,401,Tunisia,Latin America & Caribbean,4.804999828,2017,High income: nonOECD,IBRD,,100.0,,,,,,47.08210655,,,,,,,39952095561.0,1.955125675,7.399640596,,0.7894365870000001,7.5,13.0,11532127,,,,163610.0,,99.47651616,15.37930012,
402,402,Turkey,Middle East & North Africa,5.332000000000002,2015,Upper middle income,IBRD,,100.0,94.97289,6.377340252000001,4.690931641000001,4.292377345,25.08157196,50.11680391,16.533,5.814,22.88367,37.82141,30.80473722,,859797000000.0,6.0858992160000005,25.75400383,99.49439,5.901330269,7.1,13.4,78271472,18.45287,18.40513,13.37423004,785350.0,18.23819114,49.29987617,10.23600006,
403,403,Turkey,Middle East & North Africa,5.3889999999999985,2016,Upper middle income,IBRD,,100.0,94.44043,3.3701720510000004,1.756869138,4.292377345,24.75063281,49.84923847,16.241,5.819,,,32.72054398,,863722000000.0,3.183819077,25.34116539,99.62136,3.839272884,6.5,12.5,79512426,,,,785350.0,18.32477253,46.81564205,10.83860016,
404,404,Turkey,Middle East & North Africa,5.5,2017,Upper middle income,IBRD,,100.0,,,,,,49.49866258,,,,,31.96251682,,851549000000.0,7.441233471,26.4566264,,9.126594096,5.9,11.6,80745020,,,,785350.0,17.87310647,54.12201097,10.81919956,
405,405,Turkmenistan,Europe & Central Asia,5.547999999999999,2015,Upper middle income,IBRD,,100.0,,,,2.32,,52.71549417,26.01,7.098,,,,0.24279443,35799714286.0,6.49999991,,,,22.2,50.5,5565284,,,0.040887886,488100.0,,81.29993057,,
406,406,Turkmenistan,Europe & Central Asia,5.658,2016,Upper middle income,IBRD,,100.0,,,,2.32,,53.81354114,25.373,7.0760000000000005,,,,,36180000000.0,6.199999966,,,,21.8,48.8,5662544,,,,488100.0,,62.02795546,,
407,407,Turkmenistan,Europe & Central Asia,5.8220000270000005,2017,Upper middle income,IBRD,,100.0,,,,,,54.29458842,,,,,,,37926285714.0,6.500000047,,,,21.3,47.3,5758075,,,,488100.0,,53.57535671,,
408,408,Uganda,Europe & Central Asia,3.931,2015,Upper middle income,IBRD,,18.5,,4.783343376,1.360073905,1.980319245,17.54184118,101.6227001,42.631,8.874,,,12.87986393,39.86033971,27102650387.0,5.187859863,13.84566166,,11.63342239,21.6,55.3,40144870,,42.9168,89.05794898,241550.0,12.92853065,47.6644213,,
409,409,Uganda,Europe & Central Asia,3.739,2016,Upper middle income,IBRD,,26.7,,-3.310473282,-6.440615238,1.980319245,20.20487942,100.6307678,42.144,8.697000000000001,,,13.68992626,,24133664285.0,4.781000291000001,15.43251221,,0.595060051,20.9,51.6,41487965,,42.72062,,241550.0,13.45577038,47.1145216,,
410,410,Uganda,Europe & Central Asia,4.0809998510000005,2017,Upper middle income,IBRD,,22.6,,,,,,99.51932474,,,,,,,25995031850.0,3.863023757,16.47815234,,2.19571013,20.2,49.0,42862958,,42.65911,,241550.0,,43.48203445,9.43999958,
411,411,Ukraine,Sub-Saharan Africa,4.681,2015,Low income,IDA,HIPC,100.0,,-10.26849741,-9.37351711,5.801227274,15.90788361,44.81560221,10.7,14.9,,,37.36875322,2.43716848,91030959455.0,-9.772973947,13.32205875,,-15.23319558,5.6,9.4,45154029,6.97019,12.38447,4.144318039,603550.0,20.45136542,107.8066163,9.140000342999999,
412,412,Ukraine,Sub-Saharan Africa,4.324,2016,Low income,IDA,HIPC,100.0,,3.858877915,2.336340765,5.801227274,17.62434046,45.75968438,10.3,14.7,19.63951,27.88959,33.50441672,,93355993629.0,2.440994738,14.80019636,,3.667369762,5.4,9.1,45004645,7.03673,12.75838,,603550.0,19.63011981,105.5212049,9.350000381000001,
413,413,Ukraine,Sub-Saharan Africa,4.096000195,2017,Low income,IDA,HIPC,100.0,,,,,,46.96103548,,,,,33.58713274,,112154000000.0,2.524512864,13.08697518,,5.052114325,5.2,8.8,44831159,7.20581,12.99453,,603550.0,20.04098668,103.5562469,9.510000229,
414,414,United Arab Emirates,Europe & Central Asia,6.901,2015,Lower middle income,IBRD,,100.0,95.9709,-8.358350077,-9.193599019,,,17.38245504,9.885,1.555,,,4.288508106,,358135000000.0,5.064701529,52.19110269,,5.555501645,4.5,8.7,9154302,,23.61794,0.13710804599999998,83600.0,0.057734024,175.2213076,,
415,415,United Arab Emirates,Europe & Central Asia,6.573,2016,Lower middle income,IBRD,,100.0,97.17865,-2.636027546,-3.84719363,,,17.60817836,9.592,1.592,,,4.465958119,,357045000000.0,2.9884418210000003,51.28785706,,4.852173274,4.7,9.0,9269612,9.54885,24.52278,,83600.0,0.043494701,176.747648,1.635501981,
416,416,United Arab Emirates,Europe & Central Asia,6.647999763,2017,Lower middle income,IBRD,,100.0,,,,,,17.70166994,,,,,4.09863904,,382575000000.0,0.790400388,52.76884741,,3.361565574,4.7,9.1,9400145,,,,83600.0,0.066983606,172.8105269,2.463000059,
417,417,United Kingdom,Middle East & North Africa,6.867000000000001,2015,High income: nonOECD,,,100.0,99.94197,2.915722317,2.100818754,5.66075285,12.10828888,55.53596761,11.9,9.2,32.16658,41.03583,38.41641266,0.00998088,2885570000000.0,2.345939517,15.25850343,,-0.00885552,2.7,4.5,65128861,15.45905,,8.711685574,243610.0,25.15972314,56.47647078,5.3011999130000005,
418,418,United Kingdom,Middle East & North Africa,6.725,2016,High income: nonOECD,,,100.0,99.76344,2.303555424,1.5756787980000002,5.66075285,11.6098674,56.17486701,11.8,9.1,33.36391,37.4718,37.29928677,,2650850000000.0,1.93579095,15.34509815,,0.233807642,2.7,4.4,65595565,19.44776,15.053920000000002,,243610.0,25.5971163,58.58231325,4.813199997,
419,419,United Kingdom,Middle East & North Africa,6.714000225,2017,High income: nonOECD,,,100.0,,,,,,56.80967334,,,,,,,2622430000000.0,1.787150985,15.84884067,,2.529363956,2.6,4.3,66022273,,,,243610.0,,62.46183081,4.334799767,
420,420,United States,Europe & Central Asia,7.119,2015,High income: OECD,,,100.0,94.60023,3.870159619,3.088054845,4.784507264,18.9599198,51.17890171,12.4,8.44,,,22.60755511,0.0,18120700000000.0,2.861587025,17.53604742,,0.816002055,3.8,6.8,321039839,14.69697,14.45723,8.716935867,9831510.0,11.25912441,27.89003789,5.28000021,
421,421,United States,Europe & Central Asia,7.104,2016,High income: OECD,,,100.0,95.89206,0.974144487,0.235399481,4.784507264,17.765126300000006,51.65234815,12.4,8.4,,,22.68739637,,18624500000000.0,1.4852791930000002,16.89010294,,0.5408611489999999,3.7,6.7,323405935,,,,9831510.0,11.02484129,26.57992239,4.86920023,
422,422,United States,Europe & Central Asia,6.993000031,2017,High income: OECD,,,100.0,,,,,,52.26827453,,,,,22.48795464,,19390600000000.0,2.273338548,,,,3.6,6.6,325719178,,,,9831510.0,11.99973302,,4.355199814,
423,423,Uruguay,North America,6.485,2015,High income: OECD,,,99.70948,97.69772,0.034012301,-0.315977544,4.30152395,17.34462141,55.88355541,14.142,9.352,,,31.98489646,0.08985152,53274304222.0,0.370741267,19.33285209,98.9276,4.898222097,4.9,8.9,3431552,,11.76053,58.02204118,176220.0,18.5094794,45.32824081,7.48789978,151.2672959
424,424,Uruguay,North America,6.545,2016,High income: OECD,,,100.0,98.34596,1.563743073,1.196474591,4.30152395,18.21254609,55.70914451,14.034,9.366,,,38.42520457,,52687612262.0,1.6897981619999998,19.34324935,99.15242,0.725579185,4.8,8.6,3444006,,11.13129,,176220.0,23.70930472,41.31022624,7.840600014,156.3376949
425,425,Uruguay,North America,6.453999996,2017,High income: OECD,,,99.85473999999999,,,,,,55.55544555,,,,,,,56156972158.0,2.656684456,18.84468097,98.9326,-3.538344402,4.6,8.2,3456750,,,,176220.0,,39.98782439,7.889599799999999,
